origin_id,dest_id,origin_lat,origin_long,dest_lat,dest_long,unidad,tipo_unidad,real_start,real_end,real_minutes,calculated_minutes,calculated_kms
35599,37773,20.3687,-100.7933,27.4211,-99.5287,45714,Thorton,2021-02-20 11:28:00,2021-02-22 02:17:00,2329,1164.8,959.64
35602,35596,22.0765,-100.8912,19.8885,-99.2431,36363,Thorton,2021-02-20 12:06:00,2021-02-20 22:01:00,595,422.40000000000003,347.49
37726,35597,19.0712,-104.2896,20.721,-103.4845,37918,Thorton,2021-02-20 10:55:00,2021-02-20 18:45:00,470,347.20000000000005,293.45
35602,37838,22.0765,-100.8912,31.7492,-106.4465,26852,Thorton,2021-02-20 10:19:00,2021-02-21 18:28:00,1929,1752.0,1402.89
35601,38249,25.5021,-100.9677,27.4936,-99.5148,37735,Thorton,2021-02-20 12:00:00,2021-02-20 18:20:00,380,337.6,286.83
35602,37838,22.0765,-100.8912,31.7492,-106.4465,26850,Thorton,2021-02-20 10:21:00,2021-02-21 05:51:00,1170,1752.0,1402.89
35599,37773,20.3687,-100.7933,27.4211,-99.5287,32690,Thorton,2021-02-20 11:05:00,2021-02-22 01:01:00,2276,1164.8,959.64
37726,35597,19.0712,-104.2896,20.721,-103.4845,39540,Thorton,2021-02-20 11:57:00,2021-02-20 21:36:00,579,347.20000000000005,293.45
37726,35597,19.0712,-104.2896,20.721,-103.4845,34755,Thorton,2021-02-20 11:57:00,2021-02-20 21:36:00,579,347.20000000000005,293.45
35601,38249,25.5021,-100.9677,27.4936,-99.5148,31789,Thorton,2021-02-20 10:01:00,2021-02-20 14:09:00,248,337.6,286.83
36585,36550,20.5486,-103.4724,18.8336,-96.8215,37204,Thorton,2021-02-20 09:50:00,2021-02-20 21:27:00,697,950.4000000000001,860.11
35599,37730,20.3687,-100.7933,19.4903,-99.1617,20891,Thorton,2021-02-20 18:41:00,2021-02-20 23:45:00,304,302.40000000000003,254.76
35907,35597,19.6533,-99.1944,20.721,-103.4845,20755,Thorton,2021-02-20 18:52:00,2021-02-21 02:45:00,473,590.4,530.72
35601,35597,25.5021,-100.9677,20.721,-103.4845,20749,Thorton,2021-02-20 17:42:00,2021-02-21 03:00:00,558,934.4000000000001,725.02
35597,37772,20.721,-103.4845,29.1571,-110.9105,40096,Thorton,2021-02-20 18:56:00,2021-02-21 23:35:00,1719,1552.0,1346.69
37726,35597,19.0712,-104.2896,20.721,-103.4845,24199,Thorton,2021-02-20 17:46:00,2021-02-20 23:45:00,359,347.20000000000005,293.45
35752,36356,18.0072,-93.5873,19.637,-99.1657,21925,Thorton,2021-02-20 20:15:00,2021-02-21 19:25:00,1390,814.4000000000001,720.41
33815,34804,21.0559,-100.4705,32.5487,-116.9461,39182,Thorton,2021-02-20 05:00:00,2021-02-22 13:01:00,3361,3148.8,2613.75
35597,35596,20.721,-103.4845,19.8885,-99.2431,22943,Thorton,2021-02-20 19:08:00,2021-02-21 06:58:00,710,580.8000000000001,516.13
35599,37756,20.3687,-100.7933,19.7457,-99.1308,45718,Thorton,2021-02-20 17:22:00,2021-02-20 23:59:00,397,265.6,229.35
35597,35561,20.721,-103.4845,19.4287,-102.0351,27782,Thorton,2021-02-20 18:01:00,2021-02-21 04:03:00,602,363.20000000000005,269.56
35602,36889,22.0765,-100.8912,27.479,-99.6252,32068,Thorton,2021-02-20 16:09:00,2021-02-20 23:50:00,461,880.0,724.35
35602,35130,22.0765,-100.8912,20.3008,-99.8961,38594,Thorton,2021-02-20 22:29:00,2021-02-21 02:51:00,262,312.0,252.82
35602,35130,22.0765,-100.8912,20.3008,-99.8961,20278,Thorton,2021-02-20 23:44:00,2021-02-21 05:01:00,317,312.0,252.82
34550,34765,19.3264,-99.605,16.3224,-91.7911,35644,Thorton,2021-02-20 23:55:00,2021-02-21 17:06:00,1031,1339.2,1084.91
35601,35064,25.5021,-100.9677,14.678,-92.1549,45657,Thorton,2021-02-20 23:54:00,2021-02-22 22:06:00,2772,2342.4,1846.93
35601,35064,25.5021,-100.9677,14.678,-92.1549,37769,Thorton,2021-02-20 23:56:00,2021-02-21 23:59:00,1443,2342.4,1846.93
35602,36889,22.0765,-100.8912,27.479,-99.6252,38508,Thorton,2021-02-20 22:09:00,2021-02-21 11:48:00,819,880.0,724.35
35601,35064,25.5021,-100.9677,14.678,-92.1549,38667,Thorton,2021-02-20 23:27:00,2021-02-22 16:49:00,2482,2342.4,1846.93
35596,35559,19.8885,-99.2431,21.0022,-89.5601,20992,Thorton,2021-02-20 20:03:00,2021-02-21 22:45:00,1602,1593.6000000000001,1377.12
35597,35591,20.721,-103.4845,20.66,-105.2183,21149,Thorton,2021-02-20 21:06:00,2021-02-21 03:56:00,410,377.6,308.1
35599,35130,20.3687,-100.7933,20.3008,-99.8961,20150,Thorton,2021-02-21 00:07:00,2021-02-21 05:13:00,306,166.4,134.41
33704,33696,20.6192,-103.3385,28.7204,-106.1147,19404,Thorton,2021-02-21 03:30:00,2021-02-22 13:55:00,2065,1425.6000000000001,1175.68
35602,37740,22.0765,-100.8912,32.6517,-115.3778,19571,Thorton,2021-02-21 03:18:00,2021-02-23 23:55:00,4117,2816.0,2310.37
35596,35556,19.8885,-99.2431,17.9851,-92.9749,45404,Thorton,2021-02-21 04:01:00,2021-02-22 09:59:00,1798,921.6,812.44
35602,35130,22.0765,-100.8912,20.3008,-99.8961,20230,Thorton,2021-02-21 04:07:00,2021-02-21 09:57:00,350,312.0,252.82
35602,35130,22.0765,-100.8912,20.3008,-99.8961,20230,Thorton,2021-02-21 04:07:00,2021-02-21 07:43:00,216,312.0,252.82
34803,35747,19.0813,-98.1492,19.1639,-96.2276,18925,Thorton,2021-02-21 09:25:00,2021-02-21 14:02:00,277,313.6,273.39
33705,37941,19.7048,-99.2033,19.6138,-99.2123,36158,Thorton,2021-02-21 09:02:00,2021-02-21 09:56:00,54,28.8,15.68
35130,35552,20.3008,-99.8961,14.6775,-92.1613,20262,Thorton,2021-02-21 09:39:00,2021-02-22 21:38:00,2159,1515.2,1269.88
35601,38249,25.5021,-100.9677,27.4936,-99.5148,37735,Thorton,2021-02-21 07:50:00,2021-02-21 12:41:00,291,337.6,286.83
35601,38249,25.5021,-100.9677,27.4936,-99.5148,35124,Thorton,2021-02-21 07:50:00,2021-02-21 12:41:00,291,337.6,286.83
35601,38249,25.5021,-100.9677,27.4936,-99.5148,34926,Thorton,2021-02-21 07:55:00,2021-02-21 12:44:00,289,337.6,286.83
35596,37775,19.8885,-99.2431,18.0398,-92.9048,35522,Thorton,2021-02-21 07:33:00,2021-02-21 23:30:00,957,926.4000000000001,811.02
35597,35593,20.721,-103.4845,14.8747,-92.2838,44552,Thorton,2021-02-21 07:12:00,2021-02-22 10:24:00,1632,1904.0,1638.99
33704,33703,20.6192,-103.3385,19.5374,-98.8335,41553,Thorton,2021-02-21 05:00:00,2021-02-21 15:21:00,621,604.8000000000001,552.14
35601,38249,25.5021,-100.9677,27.4936,-99.5148,34925,Thorton,2021-02-21 13:43:00,2021-02-21 19:27:00,344,337.6,286.83
35602,36889,22.0765,-100.8912,27.479,-99.6252,37884,Thorton,2021-02-21 14:19:00,2021-02-22 05:02:00,883,880.0,724.35
35602,35130,22.0765,-100.8912,20.3008,-99.8961,25155,Thorton,2021-02-21 14:30:00,2021-02-21 19:52:00,322,312.0,252.82
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20147,Thorton,2021-02-21 14:59:00,2021-02-21 19:27:00,268,265.6,221.49
35599,35130,20.3687,-100.7933,20.3008,-99.8961,36987,Thorton,2021-02-21 15:07:00,2021-02-21 19:27:00,260,166.4,134.41
35602,35596,22.0765,-100.8912,19.8885,-99.2431,20143,Thorton,2021-02-21 15:01:00,2021-02-21 19:28:00,267,422.40000000000003,347.49
35601,38249,25.5021,-100.9677,27.4936,-99.5148,38603,Thorton,2021-02-21 12:49:00,2021-02-21 19:27:00,398,337.6,286.83
35130,37739,20.3008,-99.8961,20.9449,-89.5688,22234,Thorton,2021-02-21 11:27:00,2021-02-23 17:48:00,3261,1673.6000000000001,1456.76
35130,35596,20.3008,-99.8961,19.8885,-99.2431,20542,Thorton,2021-02-21 12:03:00,2021-02-21 16:17:00,254,147.20000000000002,111.38
35601,38249,25.5021,-100.9677,27.4936,-99.5148,34495,Thorton,2021-02-21 12:04:00,2021-02-21 16:17:00,253,337.6,286.83
35130,35552,20.3008,-99.8961,14.6775,-92.1613,20278,Thorton,2021-02-21 11:28:00,2021-02-22 15:47:00,1699,1515.2,1269.88
34580,34576,19.0739,-104.2868,19.4323,-99.1278,34308,Thorton,2021-02-21 11:32:00,2021-02-22 16:27:00,1735,897.6,745.34
35130,37739,20.3008,-99.8961,20.9449,-89.5688,20230,Thorton,2021-02-21 11:34:00,2021-02-23 17:32:00,3238,1673.6000000000001,1456.76
35130,35552,20.3008,-99.8961,14.6775,-92.1613,20150,Thorton,2021-02-21 11:07:00,2021-02-22 14:06:00,1619,1515.2,1269.88
33925,33712,23.2139,-106.3961,19.2499,-98.8704,28006,Thorton,2021-02-21 17:11:00,2021-02-22 10:12:00,1021,1216.0,1058.51
37726,35597,19.0712,-104.2896,20.721,-103.4845,35265,Thorton,2021-02-21 22:13:00,2021-02-22 04:20:00,367,347.20000000000005,293.45
37726,35597,19.0712,-104.2896,20.721,-103.4845,35258,Thorton,2021-02-21 22:13:00,2021-02-22 05:47:00,454,347.20000000000005,293.45
37726,35597,19.0712,-104.2896,20.721,-103.4845,37268,Thorton,2021-02-21 20:41:00,2021-02-22 03:22:00,401,347.20000000000005,293.45
35248,35401,19.6115,-99.2182,25.6887,-100.2601,26154,Thorton,2021-02-21 16:11:00,2021-02-22 08:00:00,949,1075.2,880.67
35248,35409,19.6115,-99.2182,25.7014,-100.2579,19943,Thorton,2021-02-21 17:30:00,2021-02-22 10:19:00,1009,1078.4,881.9
35248,35403,19.6115,-99.2182,25.5778,-103.4072,21522,Thorton,2021-02-21 18:40:00,2021-02-23 01:05:00,1825,1156.8,963.25
34139,34176,19.7075,-99.2124,19.083,-98.2017,39661,Thorton,2021-02-22 06:37:00,2021-02-22 10:23:00,226,204.8,163.57
34619,35011,19.0891,-98.1941,17.0655,-96.725,18027,Thorton,2021-02-22 01:17:00,2021-02-22 10:17:00,540,385.6,336.19
38220,35515,17.9903,-102.2343,20.5448,-103.4717,31188,Thorton,2021-02-22 04:06:00,2021-02-22 15:12:00,666,624.0,502.23
39049,33703,19.3222,-99.0836,19.5374,-98.8335,24850,Thorton,2021-02-22 07:40:00,2021-02-22 08:57:00,77,60.800000000000004,42.68
33704,37697,20.6192,-103.3385,19.6705,-101.2103,16796,Thorton,2021-02-22 07:06:00,2021-02-22 15:49:00,523,329.6,289.2
34139,34186,19.7075,-99.2124,16.8732,-99.8899,30545,Thorton,2021-02-22 05:52:00,2021-02-22 10:19:00,267,492.8,420.05
35130,37775,20.3008,-99.8961,18.0398,-92.9048,27076,Thorton,2021-02-22 05:48:00,2021-02-23 05:24:00,1416,1017.6,908.19
35596,37737,19.8885,-99.2431,21.0891,-101.6805,30701,Thorton,2021-02-22 05:13:00,2021-02-22 16:59:00,706,376.0,322.31
34137,34450,20.4886,-103.5597,17.9613,-92.9799,28235,Thorton,2021-02-22 07:51:00,2021-02-23 11:56:00,1685,1464.0,1315.98
34619,34649,19.0891,-98.1941,17.0619,-96.7148,18030,Thorton,2021-02-22 05:49:00,2021-02-22 13:07:00,438,385.6,337.09
34619,35011,19.0891,-98.1941,17.0655,-96.725,27747,Thorton,2021-02-22 04:57:00,2021-02-22 13:42:00,525,385.6,336.19
34619,35011,19.0891,-98.1941,17.0655,-96.725,19660,Thorton,2021-02-22 05:01:00,2021-02-22 15:03:00,602,385.6,336.19
35596,37774,19.8885,-99.2431,19.1316,-98.2411,20143,Thorton,2021-02-22 06:13:00,2021-02-22 13:26:00,433,217.60000000000002,174.51
34231,34250,19.7091,-99.2037,31.6911,-106.4434,27387,Thorton,2021-02-22 14:01:00,2021-02-24 16:50:00,3049,2134.4,1755.51
35596,35598,19.8885,-99.2431,25.8813,-100.2399,20652,Thorton,2021-02-22 13:14:00,2021-02-23 05:21:00,967,1054.4,869.16
35601,36889,25.5021,-100.9677,27.479,-99.6252,34494,Thorton,2021-02-22 13:16:00,2021-02-22 20:47:00,451,331.20000000000005,285.36
35601,36889,25.5021,-100.9677,27.479,-99.6252,32068,Thorton,2021-02-22 13:54:00,2021-02-22 17:56:00,242,331.20000000000005,285.36
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17522,Thorton,2021-02-22 14:01:00,2021-02-22 17:05:00,184,136.0,105.8
35601,37773,25.5021,-100.9677,27.4211,-99.5287,34092,Thorton,2021-02-22 13:23:00,2021-02-22 18:48:00,325,323.20000000000005,278.52
33815,34823,21.0559,-100.4705,27.4269,-99.5463,40219,Thorton,2021-02-22 13:25:00,2021-02-23 07:23:00,1078,1027.2,849.72
35597,37736,20.721,-103.4845,20.5739,-103.3386,20896,Thorton,2021-02-22 12:15:00,2021-02-22 12:41:00,26,44.800000000000004,28.18
35601,36889,25.5021,-100.9677,27.479,-99.6252,41890,Thorton,2021-02-22 12:56:00,2021-02-22 17:15:00,259,331.20000000000005,285.36
35601,37773,25.5021,-100.9677,27.4211,-99.5287,44252,Thorton,2021-02-22 13:34:00,2021-02-22 23:59:00,625,323.20000000000005,278.52
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17581,Thorton,2021-02-22 10:03:00,2021-02-22 12:34:00,151,136.0,105.8
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17512,Thorton,2021-02-22 10:03:00,2021-02-22 12:37:00,154,136.0,105.8
34080,34231,20.2764,-98.9544,19.7091,-99.2037,18317,Thorton,2021-02-22 10:03:00,2021-02-22 12:38:00,155,136.0,105.8
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17582,Thorton,2021-02-22 10:03:00,2021-02-22 12:39:00,156,136.0,105.8
35601,36889,25.5021,-100.9677,27.479,-99.6252,34559,Thorton,2021-02-22 11:57:00,2021-02-22 15:32:00,215,331.20000000000005,285.36
35599,35597,20.3687,-100.7933,20.721,-103.4845,23106,Thorton,2021-02-22 10:18:00,2021-02-22 16:21:00,363,432.0,343.22
35601,36889,25.5021,-100.9677,27.479,-99.6252,41891,Thorton,2021-02-22 12:03:00,2021-02-22 19:10:00,427,331.20000000000005,285.36
35936,36025,17.9613,-92.9798,19.4163,-99.1468,35644,Thorton,2021-02-22 10:44:00,2021-02-23 11:04:00,1460,852.8000000000001,760.51
33815,34780,21.0559,-100.4705,20.0367,-99.251,40700,Thorton,2021-02-22 09:45:00,2021-02-22 13:41:00,236,256.0,205.37
39041,39042,19.6586,-99.1886,27.4124,-99.525,45680,Thorton,2021-02-22 11:30:00,2021-02-23 15:21:00,1671,1272.0,1067.36
35602,36889,22.0765,-100.8912,27.479,-99.6252,31789,Thorton,2021-02-22 11:18:00,2021-02-22 21:38:00,620,880.0,724.35
37018,37059,20.4616,-103.5171,24.8007,-107.4014,45692,Thorton,2021-02-22 18:04:00,2021-02-23 12:33:00,1109,801.6,692.87
35599,35596,20.3687,-100.7933,19.8885,-99.2431,21168,Thorton,2021-02-22 18:05:00,2021-02-23 02:25:00,500,265.6,221.49
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20273,Thorton,2021-02-22 19:02:00,2021-02-23 00:17:00,315,265.6,221.49
34231,34252,19.7091,-99.2037,29.1125,-110.9957,25145,Thorton,2021-02-22 18:49:00,2021-02-25 15:34:00,4125,2105.6,1858.38
35601,36889,25.5021,-100.9677,27.479,-99.6252,45610,Thorton,2021-02-22 17:35:00,2021-02-23 00:16:00,401,331.20000000000005,285.36
35599,35596,20.3687,-100.7933,19.8885,-99.2431,21175,Thorton,2021-02-22 18:18:00,2021-02-22 20:31:00,133,265.6,221.49
35601,35597,25.5021,-100.9677,20.721,-103.4845,23735,Thorton,2021-02-22 18:56:00,2021-02-23 10:40:00,944,934.4000000000001,725.02
35601,35597,25.5021,-100.9677,20.721,-103.4845,20752,Thorton,2021-02-22 18:57:00,2021-02-23 05:25:00,628,934.4000000000001,725.02
35601,35597,25.5021,-100.9677,20.721,-103.4845,20742,Thorton,2021-02-22 18:57:00,2021-02-23 10:32:00,935,934.4000000000001,725.02
35601,35597,25.5021,-100.9677,20.721,-103.4845,20608,Thorton,2021-02-22 18:58:00,2021-02-23 17:47:00,1369,934.4000000000001,725.02
35601,35597,25.5021,-100.9677,20.721,-103.4845,20649,Thorton,2021-02-22 18:59:00,2021-02-23 10:41:00,942,934.4000000000001,725.02
35599,35596,20.3687,-100.7933,19.8885,-99.2431,31953,Thorton,2021-02-22 19:05:00,2021-02-23 00:18:00,313,265.6,221.49
35602,35130,22.0765,-100.8912,20.3008,-99.8961,20281,Thorton,2021-02-22 19:08:00,2021-02-23 01:30:00,382,312.0,252.82
35596,35597,19.8885,-99.2431,20.721,-103.4845,22943,Thorton,2021-02-22 18:00:00,2021-02-23 04:43:00,643,580.8000000000001,516.13
35599,35596,20.3687,-100.7933,19.8885,-99.2431,29047,Thorton,2021-02-22 17:31:00,2021-02-23 00:17:00,406,265.6,221.49
35867,36006,19.0534,-98.1974,32.8246,-117.109,33038,Thorton,2021-02-22 15:40:00,2021-02-24 13:08:00,2728,3392.0,2884.47
35599,35130,20.3687,-100.7933,20.3008,-99.8961,20198,Thorton,2021-02-22 16:57:00,2021-02-22 22:06:00,309,166.4,134.41
34980,34978,20.0175,-99.5273,19.5287,-99.2113,26409,Thorton,2021-02-22 18:04:00,2021-02-22 20:35:00,151,89.60000000000001,74.43
34619,35825,19.0891,-98.1941,25.826,-100.3629,34944,Thorton,2021-02-22 16:41:00,2021-02-23 20:10:00,1649,1211.2,1017.81
35602,35130,22.0765,-100.8912,20.3008,-99.8961,32336,Thorton,2021-02-22 17:00:00,2021-02-22 22:06:00,306,312.0,252.82
35602,35597,22.0765,-100.8912,20.721,-103.4845,20824,Thorton,2021-02-22 17:00:00,2021-02-22 23:53:00,413,436.8,362.87
35248,35417,19.6115,-99.2182,17.0406,-96.7111,42132,Thorton,2021-02-22 23:01:00,2021-02-23 13:29:00,868,585.6,496.24
35602,36889,22.0765,-100.8912,27.479,-99.6252,21062,Thorton,2021-02-22 22:29:00,2021-02-23 09:43:00,674,880.0,724.35
37726,35602,19.0712,-104.2896,22.0765,-100.8912,38391,Thorton,2021-02-22 23:43:00,2021-02-23 17:31:00,1068,744.0,630.47
37726,35602,19.0712,-104.2896,22.0765,-100.8912,36404,Thorton,2021-02-22 23:43:00,2021-02-23 17:31:00,1068,744.0,630.47
35602,35596,22.0765,-100.8912,19.8885,-99.2431,36363,Thorton,2021-02-22 23:17:00,2021-02-23 07:46:00,509,422.40000000000003,347.49
35601,35596,25.5021,-100.9677,19.8885,-99.2431,20774,Thorton,2021-02-22 22:10:00,2021-02-23 11:26:00,796,972.8000000000001,794.79
35601,35596,25.5021,-100.9677,19.8885,-99.2431,20774,Thorton,2021-02-22 22:10:00,2021-02-23 10:15:00,725,972.8000000000001,794.79
38082,35510,27.4335,-99.5556,20.5704,-101.2151,25492,Thorton,2021-02-22 21:55:00,2021-02-24 09:03:00,2108,1145.6000000000001,919.05
35602,35130,22.0765,-100.8912,20.3008,-99.8961,26411,Thorton,2021-02-22 19:58:00,2021-02-23 00:55:00,297,312.0,252.82
35601,35597,25.5021,-100.9677,20.721,-103.4845,20596,Thorton,2021-02-22 20:35:00,2021-02-23 10:44:00,849,934.4000000000001,725.02
35601,35597,25.5021,-100.9677,20.721,-103.4845,20807,Thorton,2021-02-22 20:35:00,2021-02-23 11:15:00,880,934.4000000000001,725.02
35853,36006,18.9388,-99.196,32.8246,-117.109,38288,Thorton,2021-02-22 20:49:00,2021-02-24 20:31:00,2862,3331.2000000000003,2778.31
34402,36248,25.6931,-100.1578,19.0899,-98.1915,39412,Thorton,2021-02-22 21:24:00,2021-02-24 13:34:00,2410,1209.6000000000001,947.31
35248,35417,19.6115,-99.2182,17.0406,-96.7111,19912,Thorton,2021-02-22 04:37:00,2021-02-22 17:51:00,794,585.6,496.24
35597,35598,20.721,-103.4845,25.8813,-100.2399,33756,Thorton,2021-02-22 22:04:00,2021-02-23 22:19:00,1455,1040.0,815.68
35602,36889,22.0765,-100.8912,27.479,-99.6252,29396,Thorton,2021-02-22 20:47:00,2021-02-23 09:43:00,776,880.0,724.35
35602,35130,22.0765,-100.8912,20.3008,-99.8961,27653,Thorton,2021-02-22 19:37:00,2021-02-23 01:31:00,354,312.0,252.82
35248,35381,19.6115,-99.2182,21.9847,-99.0103,21516,Thorton,2021-02-22 20:17:00,2021-02-23 12:16:00,959,616.0,404.64
35248,35823,19.6115,-99.2182,20.6835,-103.3379,19936,Thorton,2021-02-22 19:44:00,2021-02-23 12:16:00,992,582.4,519.05
35248,35402,19.6115,-99.2182,28.7026,-100.533,19825,Thorton,2021-02-22 19:44:00,2021-02-23 19:20:00,1416,1510.4,1223.76
35248,35823,19.6115,-99.2182,20.6835,-103.3379,28718,Thorton,2021-02-22 08:00:00,2021-02-22 13:19:00,319,582.4,519.05
35597,35596,20.721,-103.4845,19.8885,-99.2431,37051,Thorton,2021-02-22 21:00:00,2021-02-23 04:37:00,457,580.8000000000001,516.13
33704,33703,20.6192,-103.3385,19.5374,-98.8335,45100,Thorton,2021-02-22 21:45:00,2021-02-23 07:09:00,564,604.8000000000001,552.14
33704,33703,20.6192,-103.3385,19.5374,-98.8335,19056,Thorton,2021-02-22 21:46:00,2021-02-23 07:10:00,564,604.8000000000001,552.14
35599,35598,20.3687,-100.7933,25.8813,-100.2399,21174,Thorton,2021-02-22 19:48:00,2021-02-24 00:11:00,1703,960.0,778.63
35599,35597,20.3687,-100.7933,20.721,-103.4845,45716,Thorton,2021-02-22 21:46:00,2021-02-23 06:12:00,506,432.0,343.22
39049,33703,19.3222,-99.0836,19.5374,-98.8335,24850,Thorton,2021-02-22 19:55:00,2021-02-22 21:20:00,85,60.800000000000004,42.68
35601,36889,25.5021,-100.9677,27.479,-99.6252,32068,Thorton,2021-02-23 00:19:00,2021-02-23 07:00:00,401,331.20000000000005,285.36
35601,35597,25.5021,-100.9677,20.721,-103.4845,45717,Thorton,2021-02-23 00:43:00,2021-02-23 22:34:00,1311,934.4000000000001,725.02
35130,35596,20.3008,-99.8961,19.8885,-99.2431,32336,Thorton,2021-02-23 01:36:00,2021-02-23 06:12:00,276,147.20000000000002,111.38
35130,35596,20.3008,-99.8961,19.8885,-99.2431,20198,Thorton,2021-02-23 01:44:00,2021-02-23 03:56:00,132,147.20000000000002,111.38
35602,36889,22.0765,-100.8912,27.479,-99.6252,31789,Thorton,2021-02-23 01:46:00,2021-02-23 11:04:00,558,880.0,724.35
35601,35597,25.5021,-100.9677,20.721,-103.4845,20609,Thorton,2021-02-23 02:14:00,2021-02-23 17:47:00,933,934.4000000000001,725.02
35601,35596,25.5021,-100.9677,19.8885,-99.2431,45721,Thorton,2021-02-23 02:07:00,2021-02-23 19:57:00,1070,972.8000000000001,794.79
35599,35596,20.3687,-100.7933,19.8885,-99.2431,27681,Thorton,2021-02-23 08:51:00,2021-02-23 14:00:00,309,265.6,221.49
38648,34482,19.2957,-99.5723,19.7376,-99.2008,45036,Thorton,2021-02-23 09:00:00,2021-02-23 11:45:00,165,107.2,86.58
35248,35431,19.6115,-99.2182,20.9924,-89.6538,20037,Thorton,2021-02-23 07:23:00,2021-02-24 20:57:00,2254,1563.2,1339.38
35601,36889,25.5021,-100.9677,27.479,-99.6252,29915,Thorton,2021-02-23 07:24:00,2021-02-23 12:05:00,281,331.20000000000005,285.36
34638,35009,19.5351,-96.9072,19.0253,-98.2067,22710,Thorton,2021-02-23 07:30:00,2021-02-23 10:41:00,191,208.0,176.0
35602,35586,22.0765,-100.8912,20.63,-103.3444,26594,Thorton,2021-02-23 07:03:00,2021-02-23 12:00:00,297,404.8,342.19
35601,35596,25.5021,-100.9677,19.8885,-99.2431,45785,Thorton,2021-02-23 07:09:00,2021-02-23 22:06:00,897,972.8000000000001,794.79
35752,35756,18.0072,-93.5873,16.6638,-93.0188,45722,Thorton,2021-02-23 08:38:00,2021-02-23 18:04:00,566,334.40000000000003,243.07
34619,34638,19.0891,-98.1941,19.5351,-96.9072,18026,Thorton,2021-02-23 06:26:00,2021-02-23 12:50:00,384,203.20000000000002,171.74
34619,34649,19.0891,-98.1941,17.0619,-96.7148,18024,Thorton,2021-02-23 05:54:00,2021-02-23 17:55:00,721,385.6,337.09
35599,35597,20.3687,-100.7933,20.721,-103.4845,20785,Thorton,2021-02-23 06:04:00,2021-02-23 15:27:00,563,432.0,343.22
35597,35596,20.721,-103.4845,19.8885,-99.2431,33756,Thorton,2021-02-23 06:47:00,2021-02-23 16:03:00,556,580.8000000000001,516.13
35602,35584,22.0765,-100.8912,19.3619,-99.1052,23711,Thorton,2021-02-23 06:47:00,2021-02-23 18:20:00,693,483.20000000000005,404.8
33905,33924,19.5754,-99.2024,16.7654,-93.104,20114,Thorton,2021-02-23 08:40:00,2021-02-24 14:07:00,1767,974.4000000000001,860.31
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20245,Thorton,2021-02-23 06:58:00,2021-02-23 12:04:00,306,265.6,221.49
34150,34028,20.5768,-103.3521,19.7136,-101.166,17188,Thorton,2021-02-23 05:00:00,2021-02-23 14:59:00,599,329.6,289.98
35599,35596,20.3687,-100.7933,19.8885,-99.2431,31953,Thorton,2021-02-23 13:41:00,2021-02-23 20:13:00,392,265.6,221.49
35601,36889,25.5021,-100.9677,27.479,-99.6252,29397,Thorton,2021-02-23 13:17:00,2021-02-23 22:00:00,523,331.20000000000005,285.36
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20261,Thorton,2021-02-23 12:16:00,2021-02-23 19:57:00,461,265.6,221.49
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20273,Thorton,2021-02-23 12:18:00,2021-02-23 19:57:00,459,265.6,221.49
36827,36826,22.1076,-100.8994,20.0291,-102.2713,27612,Thorton,2021-02-23 13:30:00,2021-02-23 21:01:00,451,476.8,332.27
34778,35011,27.5635,-99.5988,17.0655,-96.725,45747,Thorton,2021-02-23 13:00:00,2021-02-24 16:09:00,1629,1835.2,1496.05
34402,37926,25.6931,-100.1578,19.2497,-98.8685,20091,Thorton,2021-02-23 12:28:00,2021-02-25 01:33:00,2225,1166.4,965.81
35599,35597,20.3687,-100.7933,20.721,-103.4845,22117,Thorton,2021-02-23 13:40:00,2021-02-23 21:00:00,440,432.0,343.22
35601,36889,25.5021,-100.9677,27.479,-99.6252,32068,Thorton,2021-02-23 11:19:00,2021-02-23 15:26:00,247,331.20000000000005,285.36
35601,36889,25.5021,-100.9677,27.479,-99.6252,35567,Thorton,2021-02-23 11:58:00,2021-02-23 18:35:00,397,331.20000000000005,285.36
35488,35489,19.5719,-99.2111,19.4612,-99.1713,45744,Thorton,2021-02-23 11:45:00,2021-02-23 12:17:00,32,24.0,15.59
34619,35729,19.0891,-98.1941,17.9697,-92.8118,18023,Thorton,2021-02-23 12:00:00,2021-02-24 08:11:00,1211,716.8000000000001,641.35
35601,36889,25.5021,-100.9677,27.479,-99.6252,34958,Thorton,2021-02-23 10:50:00,2021-02-23 17:00:00,370,331.20000000000005,285.36
35488,35489,19.5719,-99.2111,19.4612,-99.1713,18178,Thorton,2021-02-23 10:29:00,2021-02-23 11:07:00,38,24.0,15.59
35248,35412,19.6115,-99.2182,21.0034,-89.6144,19800,Thorton,2021-02-23 11:35:00,2021-02-24 15:36:00,1681,1566.4,1341.55
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17512,Thorton,2021-02-23 11:05:00,2021-02-23 13:25:00,140,136.0,105.8
