origin_id,dest_id,origin_lat,origin_long,dest_lat,dest_long,unidad,tipo_unidad,real_start,real_end,real_minutes,calculated_minutes,calculated_kms,carga
34550,34765,19.3264,-99.605,16.3224,-91.7911,35644,Thorton,2021-02-20 23:55:00,2021-02-21 22:14:00,1339,1339.2,1084.91,1
35601,35064,25.5021,-100.9677,14.678,-92.1549,37769,Thorton,2021-02-20 23:56:00,2021-02-22 14:58:00,2342,2342.4,1846.93,1
37726,35597,19.0712,-104.2896,20.721,-103.4845,35265,Thorton,2021-02-21 20:41:00,2021-02-22 02:28:00,347,347.20000000000005,293.45,1
35602,35130,22.0765,-100.8912,20.3008,-99.8961,20150,Thorton,2021-02-21 05:12:00,2021-02-21 10:24:00,312,312.0,252.82,1
35130,35552,20.3008,-99.8961,14.6775,-92.1613,20150,Thorton,2021-02-21 10:24:00,2021-02-22 11:39:00,1515,1515.2,1269.88,1
35248,35401,19.6115,-99.2182,25.6887,-100.2601,21522,Thorton,2021-02-21 16:11:00,2021-02-22 10:06:00,1075,1075.2,880.67,1
35602,35130,22.0765,-100.8912,20.3008,-99.8961,20262,Thorton,2021-02-21 14:30:00,2021-02-21 19:42:00,312,312.0,252.82,1
35130,35552,20.3008,-99.8961,14.6775,-92.1613,20262,Thorton,2021-02-21 19:42:00,2021-02-22 20:57:00,1515,1515.2,1269.88,1
35602,35130,22.0765,-100.8912,20.3008,-99.8961,19571,Thorton,2021-02-21 04:07:00,2021-02-21 09:19:00,312,312.0,252.82,1
37726,35597,19.0712,-104.2896,20.721,-103.4845,35258,Thorton,2021-02-21 22:13:00,2021-02-22 04:00:00,347,347.20000000000005,293.45,1
33704,33696,20.6192,-103.3385,28.7204,-106.1147,19404,Thorton,2021-02-21 03:30:00,2021-02-22 03:15:00,1425,1425.6000000000001,1175.68,1
35602,37740,22.0765,-100.8912,32.6517,-115.3778,37884,Thorton,2021-02-21 03:18:00,2021-02-23 02:14:00,2816,2816.0,2310.37,1
34803,35747,19.0813,-98.1492,19.1639,-96.2276,18925,Thorton,2021-02-21 09:25:00,2021-02-21 14:38:00,313,313.6,273.39,1
35599,35130,20.3687,-100.7933,20.3008,-99.8961,20147,Thorton,2021-02-21 00:07:00,2021-02-21 02:53:00,166,166.4,134.41,1
34580,34576,19.0739,-104.2868,19.4323,-99.1278,34308,Thorton,2021-02-21 11:32:00,2021-02-22 02:29:00,897,897.6,745.34,1
35248,35409,19.6115,-99.2182,25.7014,-100.2579,19943,Thorton,2021-02-21 17:30:00,2021-02-22 11:28:00,1078,1078.4,881.9,1
37726,35597,19.0712,-104.2896,20.721,-103.4845,37268,Thorton,2021-02-21 22:13:00,2021-02-22 04:00:00,347,347.20000000000005,293.45,1
35248,35403,19.6115,-99.2182,25.5778,-103.4072,26154,Thorton,2021-02-21 18:40:00,2021-02-22 13:56:00,1156,1156.8,963.25,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20230,Thorton,2021-02-21 14:59:00,2021-02-21 19:24:00,265,265.6,221.49,1
35601,38249,25.5021,-100.9677,27.4936,-99.5148,37735,Thorton,2021-02-21 07:50:00,2021-02-21 13:27:00,337,337.6,286.83,1
35602,36889,22.0765,-100.8912,27.479,-99.6252,20143,Thorton,2021-02-21 14:19:00,2021-02-22 04:59:00,880,880.0,724.35,1
35130,35552,20.3008,-99.8961,14.6775,-92.1613,20278,Thorton,2021-02-21 11:07:00,2021-02-22 12:22:00,1515,1515.2,1269.88,1
35130,37739,20.3008,-99.8961,20.9449,-89.5688,20542,Thorton,2021-02-21 11:27:00,2021-02-22 15:20:00,1673,1673.6000000000001,1456.76,1
35601,38249,25.5021,-100.9677,27.4936,-99.5148,34495,Thorton,2021-02-21 12:04:00,2021-02-21 17:41:00,337,337.6,286.83,1
35601,38249,25.5021,-100.9677,27.4936,-99.5148,34925,Thorton,2021-02-21 07:50:00,2021-02-21 13:27:00,337,337.6,286.83,1
35601,38249,25.5021,-100.9677,27.4936,-99.5148,35124,Thorton,2021-02-21 09:16:00,2021-02-21 14:53:00,337,337.6,286.83,1
33704,33703,20.6192,-103.3385,19.5374,-98.8335,41553,Thorton,2021-02-21 05:00:00,2021-02-21 15:04:00,604,604.8000000000001,552.14,1
35597,35593,20.721,-103.4845,14.8747,-92.2838,44552,Thorton,2021-02-21 07:12:00,2021-02-22 14:56:00,1904,1904.0,1638.99,1
35601,38249,25.5021,-100.9677,27.4936,-99.5148,34926,Thorton,2021-02-21 12:49:00,2021-02-21 18:26:00,337,337.6,286.83,1
33705,37941,19.7048,-99.2033,19.6138,-99.2123,36158,Thorton,2021-02-21 09:02:00,2021-02-21 09:30:00,28,28.8,15.68,1
35130,37739,20.3008,-99.8961,20.9449,-89.5688,22234,Thorton,2021-02-21 11:34:00,2021-02-22 15:27:00,1673,1673.6000000000001,1456.76,1
35601,38249,25.5021,-100.9677,27.4936,-99.5148,38603,Thorton,2021-02-21 13:43:00,2021-02-21 19:20:00,337,337.6,286.83,1
35602,35596,22.0765,-100.8912,19.8885,-99.2431,25155,Thorton,2021-02-21 15:01:00,2021-02-21 22:03:00,422,422.40000000000003,347.49,1
35596,35556,19.8885,-99.2431,17.9851,-92.9749,25155,Thorton,2021-02-21 22:03:00,2021-02-22 13:24:00,921,921.6,812.44,1
35599,35130,20.3687,-100.7933,20.3008,-99.8961,36987,Thorton,2021-02-21 15:07:00,2021-02-21 17:53:00,166,166.4,134.41,1
35130,35596,20.3008,-99.8961,19.8885,-99.2431,36987,Thorton,2021-02-21 17:53:00,2021-02-21 20:20:00,147,147.20000000000002,111.38,1
35596,37775,19.8885,-99.2431,18.0398,-92.9048,36987,Thorton,2021-02-21 20:20:00,2021-02-22 11:46:00,926,926.4000000000001,811.02,1
33925,33712,23.2139,-106.3961,19.2499,-98.8704,28006,Thorton,2021-02-21 17:11:00,2021-02-22 13:27:00,1216,1216.0,1058.51,1
35248,35823,19.6115,-99.2182,20.6835,-103.3379,19912,Thorton,2021-02-22 08:00:00,2021-02-22 17:42:00,582,582.4,519.05,1
34619,35011,19.0891,-98.1941,17.0655,-96.725,18030,Thorton,2021-02-22 04:57:00,2021-02-22 11:22:00,385,385.6,336.19,1
35602,36889,22.0765,-100.8912,27.479,-99.6252,29396,Thorton,2021-02-22 11:18:00,2021-02-23 01:58:00,880,880.0,724.35,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,18317,Thorton,2021-02-22 10:03:00,2021-02-22 12:19:00,136,136.0,105.8,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17582,Thorton,2021-02-22 10:03:00,2021-02-22 12:19:00,136,136.0,105.8,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17512,Thorton,2021-02-22 14:01:00,2021-02-22 16:17:00,136,136.0,105.8,1
35601,36889,25.5021,-100.9677,27.479,-99.6252,44252,Thorton,2021-02-22 11:57:00,2021-02-22 17:28:00,331,331.20000000000005,285.36,1
35248,35402,19.6115,-99.2182,28.7026,-100.533,19936,Thorton,2021-02-22 19:44:00,2021-02-23 20:54:00,1510,1510.4,1223.76,1
34980,34978,20.0175,-99.5273,19.5287,-99.2113,26409,Thorton,2021-02-22 18:04:00,2021-02-22 19:33:00,89,89.60000000000001,74.43,1
34978,39049,19.5287,-99.2113,19.3222,-99.0836,26409,Thorton,2021-02-22 19:33:00,2021-02-22 20:22:00,49,49.6,35.03,0
39049,33703,19.3222,-99.0836,19.5374,-98.8335,26409,Thorton,2021-02-22 20:22:00,2021-02-22 21:22:00,60,60.800000000000004,42.68,1
35599,35597,20.3687,-100.7933,20.721,-103.4845,21168,Thorton,2021-02-22 10:18:00,2021-02-22 17:30:00,432,432.0,343.22,1
35602,35130,22.0765,-100.8912,20.3008,-99.8961,31789,Thorton,2021-02-22 17:00:00,2021-02-22 22:12:00,312,312.0,252.82,1
33704,37697,20.6192,-103.3385,19.6705,-101.2103,19056,Thorton,2021-02-22 07:06:00,2021-02-22 12:35:00,329,329.6,289.2,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,21175,Thorton,2021-02-22 17:31:00,2021-02-22 21:56:00,265,265.6,221.49,1
35596,37774,19.8885,-99.2431,19.1316,-98.2411,21175,Thorton,2021-02-22 21:56:00,2021-02-23 01:33:00,217,217.60000000000002,174.51,1
35602,35597,22.0765,-100.8912,20.721,-103.4845,26411,Thorton,2021-02-22 17:00:00,2021-02-23 00:16:00,436,436.8,362.87,1
35601,36889,25.5021,-100.9677,27.479,-99.6252,23735,Thorton,2021-02-22 12:56:00,2021-02-22 18:27:00,331,331.20000000000005,285.36,1
36889,35601,27.479,-99.6252,25.5021,-100.9677,23735,Thorton,2021-02-22 18:27:00,2021-02-22 23:58:00,331,331.20000000000005,285.36,0
35601,36889,25.5021,-100.9677,27.479,-99.6252,23735,Thorton,2021-02-22 23:58:00,2021-02-23 05:29:00,331,331.20000000000005,285.36,1
35601,36889,25.5021,-100.9677,27.479,-99.6252,20596,Thorton,2021-02-22 13:16:00,2021-02-22 18:47:00,331,331.20000000000005,285.36,1
38220,35515,17.9903,-102.2343,20.5448,-103.4717,31188,Thorton,2021-02-22 04:06:00,2021-02-22 14:30:00,624,624.0,502.23,1
35599,35130,20.3687,-100.7933,20.3008,-99.8961,20273,Thorton,2021-02-22 16:57:00,2021-02-22 19:43:00,166,166.4,134.41,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17581,Thorton,2021-02-22 10:03:00,2021-02-22 12:19:00,136,136.0,105.8,1
35248,35381,19.6115,-99.2182,21.9847,-99.0103,19825,Thorton,2021-02-22 20:17:00,2021-02-23 06:33:00,616,616.0,404.64,1
35597,37736,20.721,-103.4845,20.5739,-103.3386,37051,Thorton,2021-02-22 12:15:00,2021-02-22 12:59:00,44,44.800000000000004,28.18,1
37726,35602,19.0712,-104.2896,22.0765,-100.8912,38391,Thorton,2021-02-22 23:43:00,2021-02-23 12:07:00,744,744.0,630.47,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,31953,Thorton,2021-02-22 18:05:00,2021-02-22 22:30:00,265,265.6,221.49,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17522,Thorton,2021-02-22 10:03:00,2021-02-22 12:19:00,136,136.0,105.8,1
33815,34780,21.0559,-100.4705,20.0367,-99.251,40219,Thorton,2021-02-22 09:45:00,2021-02-22 14:01:00,256,256.0,205.37,1
35248,35417,19.6115,-99.2182,17.0406,-96.7111,21516,Thorton,2021-02-22 04:37:00,2021-02-22 14:22:00,585,585.6,496.24,1
39049,33703,19.3222,-99.0836,19.5374,-98.8335,24850,Thorton,2021-02-22 19:55:00,2021-02-22 20:55:00,60,60.800000000000004,42.68,1
35248,35823,19.6115,-99.2182,20.6835,-103.3379,28718,Thorton,2021-02-22 19:44:00,2021-02-23 05:26:00,582,582.4,519.05,1
35602,35130,22.0765,-100.8912,20.3008,-99.8961,20824,Thorton,2021-02-22 19:08:00,2021-02-23 00:20:00,312,312.0,252.82,1
35601,37773,25.5021,-100.9677,27.4211,-99.5287,32068,Thorton,2021-02-22 13:23:00,2021-02-22 18:46:00,323,323.20000000000005,278.52,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,21174,Thorton,2021-02-22 18:18:00,2021-02-22 22:43:00,265,265.6,221.49,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20198,Thorton,2021-02-22 19:02:00,2021-02-22 23:27:00,265,265.6,221.49,1
35602,35130,22.0765,-100.8912,20.3008,-99.8961,32336,Thorton,2021-02-22 19:37:00,2021-02-23 00:49:00,312,312.0,252.82,1
34619,34649,19.0891,-98.1941,17.0619,-96.7148,18027,Thorton,2021-02-22 05:49:00,2021-02-22 12:14:00,385,385.6,337.09,1
33704,33703,20.6192,-103.3385,19.5374,-98.8335,45100,Thorton,2021-02-22 21:45:00,2021-02-23 07:49:00,604,604.8000000000001,552.14,1
34231,34250,19.7091,-99.2037,31.6911,-106.4434,27387,Thorton,2021-02-22 14:01:00,2021-02-24 01:35:00,2134,2134.4,1755.51,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,29047,Thorton,2021-02-22 19:05:00,2021-02-22 23:30:00,265,265.6,221.49,1
35596,37737,19.8885,-99.2431,21.0891,-101.6805,29047,Thorton,2021-02-22 23:30:00,2021-02-23 05:46:00,376,376.0,322.31,1
35602,35130,22.0765,-100.8912,20.3008,-99.8961,20281,Thorton,2021-02-22 19:58:00,2021-02-23 01:10:00,312,312.0,252.82,1
35602,36889,22.0765,-100.8912,27.479,-99.6252,36363,Thorton,2021-02-22 20:47:00,2021-02-23 11:27:00,880,880.0,724.35,1
33815,34823,21.0559,-100.4705,27.4269,-99.5463,40700,Thorton,2021-02-22 13:25:00,2021-02-23 06:32:00,1027,1027.2,849.72,1
35602,36889,22.0765,-100.8912,27.479,-99.6252,27653,Thorton,2021-02-22 22:29:00,2021-02-23 13:09:00,880,880.0,724.35,1
35601,37773,25.5021,-100.9677,27.4211,-99.5287,34092,Thorton,2021-02-22 13:34:00,2021-02-22 18:57:00,323,323.20000000000005,278.52,1
34139,34186,19.7075,-99.2124,16.8732,-99.8899,30545,Thorton,2021-02-22 05:52:00,2021-02-22 14:04:00,492,492.8,420.05,1
35601,36889,25.5021,-100.9677,27.479,-99.6252,34494,Thorton,2021-02-22 13:54:00,2021-02-22 19:25:00,331,331.20000000000005,285.36,1
35596,35598,19.8885,-99.2431,25.8813,-100.2399,20143,Thorton,2021-02-22 13:14:00,2021-02-23 06:48:00,1054,1054.4,869.16,1
35601,36889,25.5021,-100.9677,27.479,-99.6252,20742,Thorton,2021-02-22 17:35:00,2021-02-22 23:06:00,331,331.20000000000005,285.36,1
35130,37775,20.3008,-99.8961,18.0398,-92.9048,27076,Thorton,2021-02-22 05:48:00,2021-02-22 22:45:00,1017,1017.6,908.19,1
34137,34450,20.4886,-103.5597,17.9613,-92.9799,28235,Thorton,2021-02-22 07:51:00,2021-02-23 08:15:00,1464,1464.0,1315.98,1
34619,35011,19.0891,-98.1941,17.0655,-96.725,27747,Thorton,2021-02-22 05:01:00,2021-02-22 11:26:00,385,385.6,336.19,1
35601,35597,25.5021,-100.9677,20.721,-103.4845,34559,Thorton,2021-02-22 18:56:00,2021-02-23 10:30:00,934,934.4000000000001,725.02,1
35601,35597,25.5021,-100.9677,20.721,-103.4845,45610,Thorton,2021-02-22 18:57:00,2021-02-23 10:31:00,934,934.4000000000001,725.02,1
35936,36025,17.9613,-92.9798,19.4163,-99.1468,35644,Thorton,2021-02-22 10:44:00,2021-02-23 00:56:00,852,852.8000000000001,760.51,1
34619,35011,19.0891,-98.1941,17.0655,-96.725,19660,Thorton,2021-02-22 05:01:00,2021-02-22 11:26:00,385,385.6,336.19,1
35596,35597,19.8885,-99.2431,20.721,-103.4845,30701,Thorton,2021-02-22 18:00:00,2021-02-23 03:40:00,580,580.8000000000001,516.13,1
34139,34176,19.7075,-99.2124,19.083,-98.2017,39661,Thorton,2021-02-22 06:37:00,2021-02-22 10:01:00,204,204.8,163.57,1
33704,33703,20.6192,-103.3385,19.5374,-98.8335,16796,Thorton,2021-02-22 21:46:00,2021-02-23 07:50:00,604,604.8000000000001,552.14,1
35599,35598,20.3687,-100.7933,25.8813,-100.2399,23106,Thorton,2021-02-22 19:48:00,2021-02-23 11:48:00,960,960.0,778.63,1
39041,39042,19.6586,-99.1886,27.4124,-99.525,45680,Thorton,2021-02-22 11:30:00,2021-02-23 08:42:00,1272,1272.0,1067.36,1
35601,35597,25.5021,-100.9677,20.721,-103.4845,41891,Thorton,2021-02-22 18:57:00,2021-02-23 10:31:00,934,934.4000000000001,725.02,1
35597,35596,20.721,-103.4845,19.8885,-99.2431,20896,Thorton,2021-02-22 21:00:00,2021-02-23 06:40:00,580,580.8000000000001,516.13,1
35601,35597,25.5021,-100.9677,20.721,-103.4845,41890,Thorton,2021-02-22 18:58:00,2021-02-23 10:32:00,934,934.4000000000001,725.02,1
35867,36006,19.0534,-98.1974,32.8246,-117.109,33038,Thorton,2021-02-22 15:40:00,2021-02-25 00:12:00,3392,3392.0,2884.47,1
34619,35825,19.0891,-98.1941,25.826,-100.3629,34944,Thorton,2021-02-22 16:41:00,2021-02-23 12:52:00,1211,1211.2,1017.81,1
37018,37059,20.4616,-103.5171,24.8007,-107.4014,45692,Thorton,2021-02-22 18:04:00,2021-02-23 07:25:00,801,801.6,692.87,1
34231,34252,19.7091,-99.2037,29.1125,-110.9957,25145,Thorton,2021-02-22 18:49:00,2021-02-24 05:54:00,2105,2105.6,1858.38,1
35601,35597,25.5021,-100.9677,20.721,-103.4845,20752,Thorton,2021-02-22 18:59:00,2021-02-23 10:33:00,934,934.4000000000001,725.02,1
35601,35597,25.5021,-100.9677,20.721,-103.4845,20608,Thorton,2021-02-22 20:35:00,2021-02-23 12:09:00,934,934.4000000000001,725.02,1
35601,35597,25.5021,-100.9677,20.721,-103.4845,20649,Thorton,2021-02-22 20:35:00,2021-02-23 12:09:00,934,934.4000000000001,725.02,1
35601,35596,25.5021,-100.9677,19.8885,-99.2431,20807,Thorton,2021-02-22 22:10:00,2021-02-23 14:22:00,972,972.8000000000001,794.79,1
35853,36006,18.9388,-99.196,32.8246,-117.109,38288,Thorton,2021-02-22 20:49:00,2021-02-25 04:20:00,3331,3331.2000000000003,2778.31,1
34402,36248,25.6931,-100.1578,19.0899,-98.1915,39412,Thorton,2021-02-22 21:24:00,2021-02-23 17:33:00,1209,1209.6000000000001,947.31,1
35599,35597,20.3687,-100.7933,20.721,-103.4845,45716,Thorton,2021-02-22 21:46:00,2021-02-23 04:58:00,432,432.0,343.22,1
38082,35510,27.4335,-99.5556,20.5704,-101.2151,25492,Thorton,2021-02-22 21:55:00,2021-02-23 17:00:00,1145,1145.6000000000001,919.05,1
35597,35598,20.721,-103.4845,25.8813,-100.2399,33756,Thorton,2021-02-22 22:04:00,2021-02-23 15:24:00,1040,1040.0,815.68,1
35601,35596,25.5021,-100.9677,19.8885,-99.2431,20774,Thorton,2021-02-22 22:10:00,2021-02-23 14:22:00,972,972.8000000000001,794.79,1
35602,35596,22.0765,-100.8912,19.8885,-99.2431,21062,Thorton,2021-02-22 23:17:00,2021-02-23 06:19:00,422,422.40000000000003,347.49,1
35248,35417,19.6115,-99.2182,17.0406,-96.7111,42132,Thorton,2021-02-22 23:01:00,2021-02-23 08:46:00,585,585.6,496.24,1
37726,35602,19.0712,-104.2896,22.0765,-100.8912,36404,Thorton,2021-02-22 23:43:00,2021-02-23 12:07:00,744,744.0,630.47,1
35601,35596,25.5021,-100.9677,19.8885,-99.2431,29396,Thorton,2021-02-23 02:07:00,2021-02-23 18:19:00,972,972.8000000000001,794.79,1
34136,34180,20.6184,-103.339,19.1526,-96.1296,41580,Thorton,2021-02-23 15:04:00,2021-02-24 07:39:00,995,995.2,901.27,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17457,Thorton,2021-02-23 11:05:00,2021-02-23 13:21:00,136,136.0,105.8,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,18317,Thorton,2021-02-23 14:05:00,2021-02-23 16:21:00,136,136.0,105.8,1
34231,34251,19.7091,-99.2037,25.706,-100.2122,18317,Thorton,2021-02-23 19:17:00,2021-02-24 12:54:00,1057,1057.6000000000001,873.17,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17582,Thorton,2021-02-23 11:07:00,2021-02-23 13:23:00,136,136.0,105.8,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17512,Thorton,2021-02-23 11:09:00,2021-02-23 13:25:00,136,136.0,105.8,1
34638,35009,19.5351,-96.9072,19.0253,-98.2067,22710,Thorton,2021-02-23 07:30:00,2021-02-23 10:58:00,208,208.0,176.0,1
35599,35597,20.3687,-100.7933,20.721,-103.4845,27681,Thorton,2021-02-23 06:04:00,2021-02-23 13:16:00,432,432.0,343.22,1
34980,34978,20.0175,-99.5273,19.5287,-99.2113,26409,Thorton,2021-02-23 19:25:00,2021-02-23 20:54:00,89,89.60000000000001,74.43,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,44752,Thorton,2021-02-23 08:51:00,2021-02-23 13:16:00,265,265.6,221.49,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,28313,Thorton,2021-02-23 06:58:00,2021-02-23 11:23:00,265,265.6,221.49,1
35130,35596,20.3008,-99.8961,19.8885,-99.2431,21168,Thorton,2021-02-23 17:08:00,2021-02-23 19:35:00,147,147.20000000000002,111.38,1
35602,35586,22.0765,-100.8912,20.63,-103.3444,31789,Thorton,2021-02-23 07:03:00,2021-02-23 13:47:00,404,404.8,342.19,1
35586,35602,20.63,-103.3444,22.0765,-100.8912,31789,Thorton,2021-02-23 13:47:00,2021-02-23 20:31:00,404,404.8,342.19,0
35602,35584,22.0765,-100.8912,19.3619,-99.1052,31789,Thorton,2021-02-23 20:31:00,2021-02-24 04:34:00,483,483.20000000000005,404.8,1
35599,36889,20.3687,-100.7933,27.479,-99.6252,20261,Thorton,2021-02-23 10:39:00,2021-02-24 06:10:00,1171,1171.2,966.48,1
35598,35596,25.8813,-100.2399,19.8885,-99.2431,20652,Thorton,2021-02-23 16:45:00,2021-02-24 10:19:00,1054,1054.4,869.16,1
35601,36889,25.5021,-100.9677,27.479,-99.6252,29397,Thorton,2021-02-23 00:19:00,2021-02-23 05:50:00,331,331.20000000000005,285.36,1
34619,34638,19.0891,-98.1941,19.5351,-96.9072,18023,Thorton,2021-02-23 06:26:00,2021-02-23 09:49:00,203,203.20000000000002,171.74,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20273,Thorton,2021-02-23 12:18:00,2021-02-23 16:43:00,265,265.6,221.49,1
35602,36889,22.0765,-100.8912,27.479,-99.6252,34176,Thorton,2021-02-23 01:46:00,2021-02-23 16:26:00,880,880.0,724.35,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,22117,Thorton,2021-02-23 12:16:00,2021-02-23 16:41:00,265,265.6,221.49,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,31953,Thorton,2021-02-23 13:41:00,2021-02-23 18:06:00,265,265.6,221.49,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20245,Thorton,2021-02-23 15:48:00,2021-02-23 20:13:00,265,265.6,221.49,1
35599,35565,20.3687,-100.7933,25.7024,-100.323,27782,Thorton,2021-02-23 16:11:00,2021-02-24 07:59:00,948,948.8000000000001,765.29,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17585,Thorton,2021-02-23 11:15:00,2021-02-23 13:31:00,136,136.0,105.8,1
33704,33703,20.6192,-103.3385,19.5374,-98.8335,16520,Thorton,2021-02-23 21:47:00,2021-02-24 07:51:00,604,604.8000000000001,552.14,1
35601,35597,25.5021,-100.9677,20.721,-103.4845,29915,Thorton,2021-02-23 00:43:00,2021-02-23 16:17:00,934,934.4000000000001,725.02,1
38063,34619,27.6959,-99.7721,19.0891,-98.1941,20525,Thorton,2021-02-23 20:07:00,2021-02-24 20:55:00,1488,1488.0,1259.5,1
35601,35597,25.5021,-100.9677,20.721,-103.4845,32068,Thorton,2021-02-23 02:14:00,2021-02-23 17:48:00,934,934.4000000000001,725.02,1
34619,34649,19.0891,-98.1941,17.0619,-96.7148,18024,Thorton,2021-02-23 05:54:00,2021-02-23 12:19:00,385,385.6,337.09,1
35130,35596,20.3008,-99.8961,19.8885,-99.2431,20198,Thorton,2021-02-23 01:36:00,2021-02-23 04:03:00,147,147.20000000000002,111.38,1
35130,35596,20.3008,-99.8961,19.8885,-99.2431,32336,Thorton,2021-02-23 01:44:00,2021-02-23 04:11:00,147,147.20000000000002,111.38,1
35599,35597,20.3687,-100.7933,20.721,-103.4845,20785,Thorton,2021-02-23 13:40:00,2021-02-23 20:52:00,432,432.0,343.22,1
35599,35597,20.3687,-100.7933,20.721,-103.4845,45159,Thorton,2021-02-23 15:28:00,2021-02-23 22:40:00,432,432.0,343.22,1
35597,35596,20.721,-103.4845,19.8885,-99.2431,45159,Thorton,2021-02-23 22:40:00,2021-02-24 08:20:00,580,580.8000000000001,516.13,1
35907,35596,19.6533,-99.1944,19.8885,-99.2431,42307,Thorton,2021-02-23 17:08:00,2021-02-23 17:59:00,51,51.2,31.18,1
35741,36025,18.8876,-98.9759,19.4163,-99.1468,18159,Thorton,2021-02-23 18:30:00,2021-02-23 20:49:00,139,139.20000000000002,100.9,1
35601,35596,25.5021,-100.9677,19.8885,-99.2431,20638,Thorton,2021-02-23 07:09:00,2021-02-23 23:21:00,972,972.8000000000001,794.79,1
34150,34028,20.5768,-103.3521,19.7136,-101.166,17188,Thorton,2021-02-23 06:58:00,2021-02-23 12:27:00,329,329.6,289.98,1
34028,35599,19.7136,-101.166,20.3687,-100.7933,17188,Thorton,2021-02-23 12:27:00,2021-02-23 17:09:00,282,163.20000000000002,112.9,0
35599,35597,20.3687,-100.7933,20.721,-103.4845,17188,Thorton,2021-02-23 17:09:00,2021-02-24 00:21:00,432,432.0,343.22,1
35741,36006,18.8876,-98.9759,32.8246,-117.109,33645,Thorton,2021-02-23 15:13:00,2021-02-25 23:25:00,3372,3372.8,2810.57,1
35597,35596,20.721,-103.4845,19.8885,-99.2431,45227,Thorton,2021-02-23 10:38:00,2021-02-23 20:18:00,580,580.8000000000001,516.13,1
35597,37726,20.721,-103.4845,19.0712,-104.2896,22943,Thorton,2021-02-23 15:23:00,2021-02-23 21:10:00,347,347.20000000000005,293.45,1
34619,35729,19.0891,-98.1941,17.9697,-92.8118,18026,Thorton,2021-02-23 12:00:00,2021-02-23 23:56:00,716,716.8000000000001,641.35,1
35248,35431,19.6115,-99.2182,20.9924,-89.6538,19800,Thorton,2021-02-23 07:23:00,2021-02-24 09:26:00,1563,1563.2,1339.38,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17584,Thorton,2021-02-23 11:10:00,2021-02-23 13:26:00,136,136.0,105.8,1
35602,35130,22.0765,-100.8912,20.3008,-99.8961,26594,Thorton,2021-02-23 19:52:00,2021-02-24 01:04:00,312,312.0,252.82,1
35601,36889,25.5021,-100.9677,27.479,-99.6252,38524,Thorton,2021-02-23 11:19:00,2021-02-23 16:50:00,331,331.20000000000005,285.36,1
36889,35601,27.479,-99.6252,25.5021,-100.9677,38524,Thorton,2021-02-23 16:50:00,2021-02-23 22:21:00,331,331.20000000000005,285.36,0
35601,36889,25.5021,-100.9677,27.479,-99.6252,38524,Thorton,2021-02-23 22:21:00,2021-02-24 03:52:00,331,331.20000000000005,285.36,1
35599,35598,20.3687,-100.7933,25.8813,-100.2399,45446,Thorton,2021-02-23 18:28:00,2021-02-24 10:28:00,960,960.0,778.63,1
35601,36889,25.5021,-100.9677,27.479,-99.6252,20589,Thorton,2021-02-23 11:58:00,2021-02-23 17:29:00,331,331.20000000000005,285.36,1
36889,35601,27.479,-99.6252,25.5021,-100.9677,20589,Thorton,2021-02-23 17:29:00,2021-02-23 23:00:00,331,331.20000000000005,285.36,0
35601,36889,25.5021,-100.9677,27.479,-99.6252,20589,Thorton,2021-02-23 23:00:00,2021-02-24 04:31:00,331,331.20000000000005,285.36,1
36827,36826,22.1076,-100.8994,20.0291,-102.2713,27612,Thorton,2021-02-23 13:30:00,2021-02-23 21:26:00,476,476.8,332.27,1
35601,36889,25.5021,-100.9677,27.479,-99.6252,41890,Thorton,2021-02-23 13:17:00,2021-02-23 18:48:00,331,331.20000000000005,285.36,1
35597,35596,20.721,-103.4845,19.8885,-99.2431,33756,Thorton,2021-02-23 21:27:00,2021-02-24 07:07:00,580,580.8000000000001,516.13,1
35601,35596,25.5021,-100.9677,19.8885,-99.2431,45717,Thorton,2021-02-23 18:00:00,2021-02-24 10:12:00,972,972.8000000000001,794.79,1
35601,35597,25.5021,-100.9677,20.721,-103.4845,45721,Thorton,2021-02-23 20:00:00,2021-02-24 11:34:00,934,934.4000000000001,725.02,1
