"VIAJEID","UBICACIONORIGENID","UBICACION_ORIGEN","DESC_UBICACION_ORI","LOCALIDAD_ORI","LATITUD_ORI","LONGITUD_ORI","UBICACIONDESTINOID","UBICACION_DESTINO","DESC_UBICACION_DEST","LOCALIDAD_DEST","LATITUD_DEST","LONGITUD_DEST","DEMORAINICIO","DURACIONVIAJE","HORARIOINICIOID","HI_COMPLETO","TIEMPOINICIOID","HORARIOINICIOREALID","HR_COMPLETO","TIEMPOINICIOREALID","HORARIOFINID","HF_COMPLETO","TIEMPOFINID","UNIDADID","TIPOUNIDADID","TIPOUNIDAD"
210712,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,33894,"Av tejocotes","PINSA/ SAMS CEDIS SAN MARTIN OBISPO/ EDOMEX","Lecheria",19.6042,-99.2145,0,491,57601,"4:00:00 p.m.",20210224,57121,"3:52:00 p.m.",20210224,181,"12:03:00 a.m.",20210225,28043,24,"Trailer"
199365,37166,"Calle Río Danubio","CONAGRA / PQUE. CASTRO DEL RIO / IRAPUATO","IRAPUATO",20.7843,-101.3511,37330,"EULOGIO TREVIÑO","CONAGRA /LINEAS EXCLUSIVAS/ NVO LEON","ORIENTE, COL GARZA CANTU,",0,0,0,1082,57601,"4:00:00 p.m.",20210202,57601,"4:00:00 p.m.",20210202,36121,"10:02:00 a.m.",20210203,28584,24,"Trailer"
205107,34980,"REVOLUCION","CANOFIL/ PLANTA SAYONIQUILPAN/ EDOMEX","SAYONIQUILPAN",20.0175,-99.5273,37997,"","CANOFIL/ ENTREGA DIRECTA","",0,0,0,181,57601,"4:00:00 p.m.",20210213,57601,"4:00:00 p.m.",20210213,68461,"7:01:00 p.m.",20210213,26409,18,"Thorton"
205606,34313,"NACIONAL ","GALDISA/ PLANTA 02/ TENANGO DEL AIRE","TENANGO DEL AIRE",19.151,-98.8605,34314,"FILOMENO MATA","GALDISA/ PLANTA 03/ IZTAPALAPA","IZTAPALAPA",19.3521,-99.0317,227,429,57601,"4:00:00 p.m.",20210215,71221,"7:47:00 p.m.",20210215,10561,"2:56:00 a.m.",20210216,27688,27,"Rabón"
199822,35599,"SALVATIERRA - CELAYA ","MABE/ CDR/ CELAYA","CELAYA",20.3687,-100.7933,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,17,608,57601,"4:00:00 p.m.",20210203,58621,"4:17:00 p.m.",20210203,8701,"2:25:00 a.m.",20210204,27681,18,"Thorton"
204711,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,33726,"Cuautitlan - Zumpango","PINSA/ CHEDRAUI CEDIS/ ZUMPANGO","Tealoyucan",19.746,-99.1301,104,419,57601,"4:00:00 p.m.",20210212,63841,"5:44:00 p.m.",20210212,2581,"12:43:00 a.m.",20210213,23513,24,"Trailer"
210129,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,34112,"CUAUTITLAN-TEPOZOTLAN","PINSA/ WALMART CEDIS LA LUZ/ EDOMEX","CUAUTITLAN",19.6946,-99.2002,0,971,57601,"4:00:00 p.m.",20210223,57601,"4:00:00 p.m.",20210223,29461,"8:11:00 a.m.",20210224,23513,24,"Trailer"
204709,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,33726,"Cuautitlan - Zumpango","PINSA/ CHEDRAUI CEDIS/ ZUMPANGO","Tealoyucan",19.746,-99.1301,79,442,57601,"4:00:00 p.m.",20210212,62341,"5:19:00 p.m.",20210212,2461,"12:41:00 a.m.",20210213,25315,24,"Trailer"
204558,35488,"Cto concorde","STEREN/ PLANTA TLALNEPANTLA/ EDOMEX","tlalnepantla",19.5719,-99.2111,38297,"Carretera Chapala-Guadalajara","STEREN/ WALMART/ GUADALAJARA","Zapote del Valle",20.4928,-103.2716,0,1111,57601,"4:00:00 p.m.",20210212,57601,"4:00:00 p.m.",20210212,37861,"10:31:00 a.m.",20210213,23900,18,"Thorton"
210648,34619,"104 PUENTE","RYC/ PLANTA/ PUEBLA","EL CONDE ",19.0891,-98.1941,35041,"Mexiquense","RYC/ FRIALSA/ TULTITLAN","Teyahualco",19.638,-99.146,33,958,57601,"4:00:00 p.m.",20210224,59581,"4:33:00 p.m.",20210224,30661,"8:31:00 a.m.",20210225,25760,13,"Pipa"
204954,35066,"Vito Alessio Lopez","GIASA/ UBICACION/ SALTILLO","Saltillo",25.4815,-100.9942,35072,"Calle 43","GIASA/ UBICACION/ MERIDA","Merida",20.9766,-89.6116,0,6806,57601,"4:00:00 p.m.",20210212,57601,"4:00:00 p.m.",20210212,33961,"9:26:00 a.m.",20210217,21380,24,"Trailer"
202812,35488,"Cto concorde","STEREN/ PLANTA TLALNEPANTLA/ EDOMEX","tlalnepantla",19.5719,-99.2111,38306,"jón Lázaro Cárdenas","STEREN/ SORIANA/ MONTERREY","Lázaro Cárdenas",25.8986,-100.2574,0,258,57601,"4:00:00 p.m.",20210209,57601,"4:00:00 p.m.",20210209,73081,"8:18:00 p.m.",20210209,20392,13,"Pipa"
202874,35488,"Cto concorde","STEREN/ PLANTA TLALNEPANTLA/ EDOMEX","tlalnepantla",19.5719,-99.2111,38306,"jón Lázaro Cárdenas","STEREN/ SORIANA/ MONTERREY","Lázaro Cárdenas",25.8986,-100.2574,0,1180,57601,"4:00:00 p.m.",20210209,57601,"4:00:00 p.m.",20210209,42001,"11:40:00 a.m.",20210210,20392,13,"Pipa"
203473,34553,"as","S.E. Veracruz ","Veracruz",19.1816,-96.1366,34765,"PENDIENTE","S.E CHIAPAS","S/D",16.3224,-91.7911,0,2713,57601,"4:00:00 p.m.",20210210,57601,"4:00:00 p.m.",20210210,47581,"1:13:00 p.m.",20210212,21764,18,"Thorton"
205843,35488,"Cto concorde","STEREN/ PLANTA TLALNEPANTLA/ EDOMEX","tlalnepantla",19.5719,-99.2111,38321,"MEX 115","STEREN/ WALMART CHALCO/ EDOMEX","SD",19.2499,-98.8682,0,224,57601,"4:00:00 p.m.",20210215,57601,"4:00:00 p.m.",20210215,71041,"7:44:00 p.m.",20210215,22207,13,"Pipa"
208408,34780,"a","FERRERO/ PLANTA/ ATITALAQUIA","Atitalaquia",20.0367,-99.251,34826,"s","FERRERO/ SAMS/ TEPEJI DE RIO","Tepeji de rio ",19.8641,-99.2838,57,906,57601,"4:00:00 p.m.",20210219,61021,"4:57:00 p.m.",20210219,28981,"8:03:00 a.m.",20210220,21502,24,"Trailer"
202663,34462,"CENTEOTL","PROMOTORA 1800/ PLANTA/ CIUDAD DE MEXICO","AZCAPOTZALCO",19.4808,-99.1953,34466,"13 ORIENTE","PROMOTORA 1800/ TRANSPORTE CONSOLID/ TEHUACAN","TEHUACAN",18.4534,-97.3919,52,1339,57601,"4:00:00 p.m.",20210209,60721,"4:52:00 p.m.",20210209,54661,"3:11:00 p.m.",20210210,21486,24,"Trailer"
208365,35886,"Tlaxcala","Repartos Tlaxcala","Tlaxcala",19.4163,-99.1468,36006,"Planta-Mabe Mexico-Tultitlan ","Tultitlan "," san martin obispo",32.8246,-117.109,12,5283,57601,"4:00:00 p.m.",20210219,58321,"4:12:00 p.m.",20210219,29701,"8:15:00 a.m.",20210223,19194,18,"Thorton"
201085,34462,"CENTEOTL","PROMOTORA 1800/ PLANTA/ CIUDAD DE MEXICO","AZCAPOTZALCO",19.4808,-99.1953,34466,"13 ORIENTE","PROMOTORA 1800/ TRANSPORTE CONSOLID/ TEHUACAN","TEHUACAN",18.4534,-97.3919,194,1207,57601,"4:00:00 p.m.",20210205,69241,"7:14:00 p.m.",20210205,55261,"3:21:00 p.m.",20210206,18470,18,"Thorton"
210190,34314,"FILOMENO MATA","GALDISA/ PLANTA 03/ IZTAPALAPA","IZTAPALAPA",19.3521,-99.0317,34318,"CTO ENVASES VACIOS","GALDISA/ BODEGA 08/ IZTAPALAPA","IZTAPALAPA",19.378,-99.0841,0,224,57601,"4:00:00 p.m.",20210223,56461,"3:41:00 p.m.",20210223,69901,"7:25:00 p.m.",20210223,19145,18,"Thorton"
210721,34462,"CENTEOTL","PROMOTORA 1800/ PLANTA/ CIUDAD DE MEXICO","AZCAPOTZALCO",19.4808,-99.1953,34466,"13 ORIENTE","PROMOTORA 1800/ TRANSPORTE CONSOLID/ TEHUACAN","TEHUACAN",18.4534,-97.3919,0,1320,57601,"4:00:00 p.m.",20210224,57601,"4:00:00 p.m.",20210224,50401,"2:00:00 p.m.",20210225,18390,18,"Thorton"
207009,34462,"CENTEOTL","PROMOTORA 1800/ PLANTA/ CIUDAD DE MEXICO","AZCAPOTZALCO",19.4808,-99.1953,34466,"13 ORIENTE","PROMOTORA 1800/ TRANSPORTE CONSOLID/ TEHUACAN","TEHUACAN",18.4534,-97.3919,23,1315,57601,"4:00:00 p.m.",20210217,58981,"4:23:00 p.m.",20210217,51481,"2:18:00 p.m.",20210218,17704,18,"Thorton"
199154,34462,"CENTEOTL","PROMOTORA 1800/ PLANTA/ CIUDAD DE MEXICO","AZCAPOTZALCO",19.4808,-99.1953,34466,"13 ORIENTE","PROMOTORA 1800/ TRANSPORTE CONSOLID/ TEHUACAN","TEHUACAN",18.4534,-97.3919,152,1290,57601,"4:00:00 p.m.",20210202,66721,"6:32:00 p.m.",20210202,57721,"4:02:00 p.m.",20210203,17702,18,"Thorton"
203996,34462,"CENTEOTL","PROMOTORA 1800/ PLANTA/ CIUDAD DE MEXICO","AZCAPOTZALCO",19.4808,-99.1953,34466,"13 ORIENTE","PROMOTORA 1800/ TRANSPORTE CONSOLID/ TEHUACAN","TEHUACAN",18.4534,-97.3919,150,1250,57601,"4:00:00 p.m.",20210211,66601,"6:30:00 p.m.",20210211,55201,"3:20:00 p.m.",20210212,17702,18,"Thorton"
207634,34462,"CENTEOTL","PROMOTORA 1800/ PLANTA/ CIUDAD DE MEXICO","AZCAPOTZALCO",19.4808,-99.1953,34466,"13 ORIENTE","PROMOTORA 1800/ TRANSPORTE CONSOLID/ TEHUACAN","TEHUACAN",18.4534,-97.3919,92,1584,57601,"4:00:00 p.m.",20210218,63121,"5:32:00 p.m.",20210218,71761,"7:56:00 p.m.",20210219,17701,18,"Thorton"
205762,34462,"CENTEOTL","PROMOTORA 1800/ PLANTA/ CIUDAD DE MEXICO","AZCAPOTZALCO",19.4808,-99.1953,34466,"13 ORIENTE","PROMOTORA 1800/ TRANSPORTE CONSOLID/ TEHUACAN","TEHUACAN",18.4534,-97.3919,62,1626,57601,"4:00:00 p.m.",20210215,61321,"5:02:00 p.m.",20210215,72481,"8:08:00 p.m.",20210216,17701,18,"Thorton"
204635,34462,"CENTEOTL","PROMOTORA 1800/ PLANTA/ CIUDAD DE MEXICO","AZCAPOTZALCO",19.4808,-99.1953,34466,"13 ORIENTE","PROMOTORA 1800/ TRANSPORTE CONSOLID/ TEHUACAN","TEHUACAN",18.4534,-97.3919,0,1653,57601,"4:00:00 p.m.",20210212,53281,"2:48:00 p.m.",20210212,66061,"6:21:00 p.m.",20210213,17699,18,"Thorton"
202143,34462,"CENTEOTL","PROMOTORA 1800/ PLANTA/ CIUDAD DE MEXICO","AZCAPOTZALCO",19.4808,-99.1953,34466,"13 ORIENTE","PROMOTORA 1800/ TRANSPORTE CONSOLID/ TEHUACAN","TEHUACAN",18.4534,-97.3919,0,1172,57601,"4:00:00 p.m.",20210208,57601,"4:00:00 p.m.",20210208,41521,"11:32:00 a.m.",20210209,17687,18,"Thorton"
210359,34803,"s","FERRERO/ ECODELI/ PUEBLA","puebla",19.0813,-98.1492,35486,"Salvador Díaz Mirón","FERRERO/ CHEDRAUI/ VERACRUZ","Veracruz",19.1752,-96.1347,0,440,57601,"4:00:00 p.m.",20210223,57601,"4:00:00 p.m.",20210223,84001,"11:20:00 p.m.",20210223,18926,18,"Thorton"
201815,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,33889,"MEXICO - QUERETARO","PINSA/ SORIANA CEDIS/ QUERETARO","LA PALMA",20.5298,-100.1707,0,1012,57601,"4:00:00 p.m.",20210207,57601,"4:00:00 p.m.",20210207,31921,"8:52:00 a.m.",20210208,19478,13,"Pipa"
211235,34314,"FILOMENO MATA","GALDISA/ PLANTA 03/ IZTAPALAPA","IZTAPALAPA",19.3521,-99.0317,38118,"MEXICO CUAUTLA","GALDISA/ CEDIS CHALCO/ EDOMEX","CHALCO",19.2499,-98.8704,93,637,57601,"4:00:00 p.m.",20210225,63181,"5:33:00 p.m.",20210225,15001,"4:10:00 a.m.",20210226,19427,24,"Trailer"
204508,34347,"LOPEZ PORTILLO ","GALDISA/ GP COOLER/ TULTITLAN","TULTITLAN",19.6191,-99.1674,35061,"TEJOCOTES","GALDISA/ CEDIS SAN MARTIN OBISPO/ EDOMEX","CUAUTITLAN  IZCALLI",19.6042,-99.2145,93,985,57601,"4:00:00 p.m.",20210212,63181,"5:33:00 p.m.",20210212,35881,"9:58:00 a.m.",20210213,19387,24,"Trailer"
211800,34314,"FILOMENO MATA","GALDISA/ PLANTA 03/ IZTAPALAPA","IZTAPALAPA",19.3521,-99.0317,35061,"TEJOCOTES","GALDISA/ CEDIS SAN MARTIN OBISPO/ EDOMEX","CUAUTITLAN  IZCALLI",19.6042,-99.2145,89,4756,57601,"4:00:00 p.m.",20210226,62941,"5:29:00 p.m.",20210226,2701,"12:45:00 a.m.",20210302,19387,24,"Trailer"
201010,34347,"LOPEZ PORTILLO ","GALDISA/ GP COOLER/ TULTITLAN","TULTITLAN",19.6191,-99.1674,38118,"MEXICO CUAUTLA","GALDISA/ CEDIS CHALCO/ EDOMEX","CHALCO",19.2499,-98.8704,60,649,57601,"4:00:00 p.m.",20210205,61201,"5:00:00 p.m.",20210205,13741,"3:49:00 a.m.",20210206,19386,18,"Thorton"
203157,34347,"LOPEZ PORTILLO ","GALDISA/ GP COOLER/ TULTITLAN","TULTITLAN",19.6191,-99.1674,38118,"MEXICO CUAUTLA","GALDISA/ CEDIS CHALCO/ EDOMEX","CHALCO",19.2499,-98.8704,0,1123,57601,"4:00:00 p.m.",20210210,57601,"4:00:00 p.m.",20210210,38581,"10:43:00 a.m.",20210211,19385,18,"Thorton"
207570,34114,"Jesus Kumate","PINSA/ PORTEO SUCURSAL/ CULIACAN","Culiacan",24.7591,-107.4507,34203,"Jesus Kumate","PINSA/ OXXO CEDIS CULIACAN/ SINALOA","Culiacan",24.7535,-107.4529,0,509,57601,"4:00:00 p.m.",20210218,57601,"4:00:00 p.m.",20210218,1741,"12:29:00 a.m.",20210219,17199,18,"Thorton"
202770,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,33973,"PONIENTE 140","PINSA/ CITY FRESCOS VALLEJO/ CDMX","AZCAPOTZALCO",19.4953,-99.1558,0,720,57601,"4:00:00 p.m.",20210209,57601,"4:00:00 p.m.",20210209,14401,"4:00:00 a.m.",20210210,17180,24,"Trailer"
203399,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,34172,"LECHERIA -CHAMAPA","PINSA/ ZORRO ABARROTERO/ SMO"," Cuautitlán Izcalli",19.613,-99.2184,0,1431,57601,"4:00:00 p.m.",20210210,57601,"4:00:00 p.m.",20210210,57061,"3:51:00 p.m.",20210211,17179,24,"Trailer"
199799,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,34162,"Chamapa-Lecheria","PINSA/ OXXO CEDIS SAN MARTIN OBISPO/ EDOMEX","Cuautitlan izcalli",19.6108,-99.2073,0,362,57601,"4:00:00 p.m.",20210203,57601,"4:00:00 p.m.",20210203,79321,"10:02:00 p.m.",20210203,17265,24,"Trailer"
211314,37018,"PARQUE INDUSTRIAL MIRAGE","MIRAGE / PQUE IND / GDL.","TLAJOMULCO",20.4616,-103.5171,37020,"BOULEVARD LAZARO CARDENAS","MIRAGE / COMERCIALIZADORA DE CLIMAS /MEXICALI","MEXICALI ",32.6254,-115.4324,107,5635,57601,"4:00:00 p.m.",20210225,64021,"5:47:00 p.m.",20210225,56521,"3:42:00 p.m.",20210301,16449,24,"Trailer"
210215,34454,"TEZIUTLAN-ACAJETE","SAN MARCOS/ PLANTA/ PUEBLA","CD DE RAFAEL LARA GRAJALES",19.232,-97.7988,38136,"COATZACOALCOS-VILLAHERMOSA","SAN MARCOS/ WALMART CEDIS/ VILLAHERMOSA","VILLAHERMOSA",17.9814,-93.1651,5,2744,59941,"4:39:00 p.m.",20210223,60241,"4:44:00 p.m.",20210223,52081,"2:28:00 p.m.",20210225,39646,18,"Thorton"
201147,35752,"PELLICER CAMARA ","GAMSA/ PLANTA INGENIO PDTE BENITO JUAREZ/ TAB","INGENIO PDTE BENITO JUAREZ ",18.0072,-93.5873,35753,"COATZACOALCOS-VILLAHERMOSA","GAMSA/ BODEGA AMAZON/ VILLAHERMOSA","TABASCO",17.9877,-93.1538,892,154,59941,"4:39:00 p.m.",20210205,27061,"7:31:00 a.m.",20210206,36301,"10:05:00 a.m.",20210206,21915,18,"Thorton"
199839,35599,"SALVATIERRA - CELAYA ","MABE/ CDR/ CELAYA","CELAYA",20.3687,-100.7933,35598,"ANTIGUO CAMINO A CIENEGA","MABE/ CDR/ MONTERREY","MONTERREY",25.8813,-100.2399,0,1023,59941,"4:39:00 p.m.",20210203,59941,"4:39:00 p.m.",20210203,34921,"9:42:00 a.m.",20210204,21832,24,"Trailer"
209565,34454,"TEZIUTLAN-ACAJETE","SAN MARCOS/ PLANTA/ PUEBLA","CD DE RAFAEL LARA GRAJALES",19.232,-97.7988,38270,"CORTAZAR-ESTACION ","SAN MARCOS/ DECASA/ CORTAZAR GUANAJUATO","CORTZAR",20.4996,-100.957,64,1112,60001,"4:40:00 p.m.",20210222,63841,"5:44:00 p.m.",20210222,44161,"12:16:00 p.m.",20210223,45701,24,"Trailer"
212364,34402,"MONTERREY - REYNOSA","RAGASA/ PLANTA/ GUADALUPE/ NUEVO LEÓN","GUADALUPE",25.6931,-100.1578,37932,"TLANEPANTLA-CUAUTITLAN","RAGASA/ SORIANA CEDIS/ TULTITLAN","TULTITLAN ",19.6243,-99.1847,3,2459,60001,"4:40:00 p.m.",20210227,60181,"4:43:00 p.m.",20210227,34921,"9:42:00 a.m.",20210301,37244,18,"Thorton"
211394,35907,"KOBLENZ","MABE/ KOBLENZ/ EDOMEX","CUAUTITLAN IZCALLI",19.6533,-99.1944,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,0,139,60001,"4:40:00 p.m.",20210225,60001,"4:40:00 p.m.",20210225,68341,"6:59:00 p.m.",20210225,20553,18,"Thorton"
198681,35131,"ESCAPE ","BECKTEL/ PLANTA NAUCALPAN/ CDMX","Naucalpan de Juárez, Estado de México",19.4727,-99.2204,34960,"De Las Armas","BECKTEL/ GRUPO COMERCIAL VERTI/ CDMX","Naucalpan",19.4725,-99.2232,0,43,60001,"4:40:00 p.m.",20210113,60001,"4:40:00 p.m.",20210113,62581,"5:23:00 p.m.",20210113,22015,14,"Grúa"
211948,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,37747,"2","MABE/ COPPEL CEDIS/ VILLAHERMOSA","VILLAHERMOSA",17.9801,-92.991,62,966,60001,"4:40:00 p.m.",20210226,63721,"5:42:00 p.m.",20210226,35281,"9:48:00 a.m.",20210227,20532,18,"Thorton"
205256,35597,"ZAPOPAN","MABE/ CDR/ GUADALAJARA","ZAPOPAN",20.721,-103.4845,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,0,563,60001,"4:40:00 p.m.",20210213,60001,"4:40:00 p.m.",20210213,7381,"2:03:00 a.m.",20210214,22410,18,"Thorton"
210769,35597,"ZAPOPAN","MABE/ CDR/ GUADALAJARA","ZAPOPAN",20.721,-103.4845,37736,"ACUEDUCTO","MABE/ COPPEL CEDIS/ JALISCO","SAN PEDRO TLAQUEPAQUE",20.5739,-103.3386,0,24,53101,"2:45:00 p.m.",20210224,53101,"2:45:00 p.m.",20210224,54541,"3:09:00 p.m.",20210224,45088,18,"Thorton"
208328,37726,"BLVD COSTERO","MABE/ RECINTO PORTUARIO/ MANZANILLO","MANZANILLO",19.0712,-104.2896,35597,"ZAPOPAN","MABE/ CDR/ GUADALAJARA","ZAPOPAN",20.721,-103.4845,0,561,53101,"2:45:00 p.m.",20210219,53101,"2:45:00 p.m.",20210219,361,"12:06:00 a.m.",20210220,39536,24,"Trailer"
200483,34037,"RIO SAN PEDRO ","GALDISA/ AGROINDUSTRIAS/ CHIHUAHUA","PEDRO MEOQUI",28.2767,-105.4798,38039,"","GALDISA/ REPARTO","",0,0,0,1089,53101,"2:45:00 p.m.",20210204,53101,"2:45:00 p.m.",20210204,32041,"8:54:00 a.m.",20210205,33898,24,"Trailer"
205100,35247,"IGNACIO ZARAGOZA","TOWELL/ PLANTA/ PUEBLA","PUEBLA",19.0195,-98.2082,36702,"COLONES","TOWELL/ PLANTA PEÑON/ CIUDAD DE MEXICO","VENUSTIANO CARRANZA",19.4397,-99.0802,40,2625,53101,"2:45:00 p.m.",20210213,55501,"3:25:00 p.m.",20210213,40201,"11:10:00 a.m.",20210215,28126,27,"Rabón"
201644,38017,"","CTS/ ORIGENES VARIOS","",0,0,38004,"","CTS/ REPARTO","",0,0,0,5072,53101,"2:45:00 p.m.",20210206,53101,"2:45:00 p.m.",20210206,11821,"3:17:00 a.m.",20210210,18654,24,"Trailer"
209496,38872,"INDUSTRIA AUTOMOTRIZ ","AVANTE/ CEDIS OPTIMA/ EDOMEX","TOLUCA",19.2968,-99.5728,34482,"2 de Noviembre","ELEKTRA TEPOZOTLAN","TEPOZOTLAN ",19.7376,-99.2008,0,378,53161,"2:46:00 p.m.",20210223,29041,"8:04:00 a.m.",20210223,51721,"2:22:00 p.m.",20210223,41075,13,"Pipa"
202733,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,35600,"EL MARQUES ","MABE/ CDR/ QUERETARO","QUERETARO",20.5635,100.2496,53,1319,53161,"2:46:00 p.m.",20210209,56341,"3:39:00 p.m.",20210209,49081,"1:38:00 p.m.",20210210,41590,18,"Thorton"
204799,35597,"ZAPOPAN","MABE/ CDR/ GUADALAJARA","ZAPOPAN",20.721,-103.4845,35572,"TULANCINGO","MABE/ CORPORATIVO CRUZ AZUL/ HGO","TULA",19.9904,-99.3237,0,480,53161,"2:46:00 p.m.",20210212,53161,"2:46:00 p.m.",20210212,81961,"10:46:00 p.m.",20210212,20579,29,"Mudancero"
204798,35597,"ZAPOPAN","MABE/ CDR/ GUADALAJARA","ZAPOPAN",20.721,-103.4845,36825,"Paulino Navarro","MABE/ CORPORATIVO CAÑEDO DIAZ/ JALISCO","La Huerta",19.4832,-104.6419,0,509,53161,"2:46:00 p.m.",20210212,53161,"2:46:00 p.m.",20210212,83701,"11:15:00 p.m.",20210212,16530,18,"Thorton"
201681,34136,"JUAN DE LA BARRERA","PISA/ PLANTA ALAMO/ GUADALAJARA","GUIADALAJARA",20.6184,-103.339,34180,"Díaz Mirón","PISA/ IMSS ALMACEN/ VERACRUZ"," Veracruz",19.1526,-96.1296,0,4129,53221,"2:47:00 p.m.",20210206,53221,"2:47:00 p.m.",20210206,41761,"11:36:00 a.m.",20210209,44970,18,"Thorton"
204802,35601,"BLVD. ISIDRO LOPEZ","MABE/ CDR/ SALTILLO","SALTILLO",25.5021,-100.9677,37103,"Cuatro de Abril, Nuevo León","MABE/ KCS/ SALINAS VICTORIA","Salinas Victoria",25.9363,-100.2908,0,540,53221,"2:47:00 p.m.",20210212,53221,"2:47:00 p.m.",20210212,85621,"11:47:00 p.m.",20210212,39818,18,"Thorton"
204803,35601,"BLVD. ISIDRO LOPEZ","MABE/ CDR/ SALTILLO","SALTILLO",25.5021,-100.9677,37103,"Cuatro de Abril, Nuevo León","MABE/ KCS/ SALINAS VICTORIA","Salinas Victoria",25.9363,-100.2908,0,540,53221,"2:47:00 p.m.",20210212,53221,"2:47:00 p.m.",20210212,85621,"11:47:00 p.m.",20210212,39817,18,"Thorton"
204804,35601,"BLVD. ISIDRO LOPEZ","MABE/ CDR/ SALTILLO","SALTILLO",25.5021,-100.9677,37103,"Cuatro de Abril, Nuevo León","MABE/ KCS/ SALINAS VICTORIA","Salinas Victoria",25.9363,-100.2908,0,516,53221,"2:47:00 p.m.",20210212,53221,"2:47:00 p.m.",20210212,84181,"11:23:00 p.m.",20210212,39441,18,"Thorton"
201832,35599,"SALVATIERRA - CELAYA ","MABE/ CDR/ CELAYA","CELAYA",20.3687,-100.7933,35597,"ZAPOPAN","MABE/ CDR/ GUADALAJARA","ZAPOPAN",20.721,-103.4845,0,4160,53221,"2:47:00 p.m.",20210207,51481,"2:18:00 p.m.",20210207,41881,"11:38:00 a.m.",20210210,36009,18,"Thorton"
201101,37166,"Calle Río Danubio","CONAGRA / PQUE. CASTRO DEL RIO / IRAPUATO","IRAPUATO",20.7843,-101.3511,37351,"CARR. MONTERREY NUEVO LAREDO","CONAGRA /NVA WALMART/ MULTIPARQUE NL","NUEVO LEON",0,0,0,1358,53221,"2:47:00 p.m.",20210205,53221,"2:47:00 p.m.",20210205,48301,"1:25:00 p.m.",20210206,30037,24,"Trailer"
199202,35601,"BLVD. ISIDRO LOPEZ","MABE/ CDR/ SALTILLO","SALTILLO",25.5021,-100.9677,35597,"ZAPOPAN","MABE/ CDR/ GUADALAJARA","ZAPOPAN",20.721,-103.4845,0,1292,53221,"2:47:00 p.m.",20210202,53221,"2:47:00 p.m.",20210202,44341,"12:19:00 p.m.",20210203,27321,24,"Trailer"
204805,35601,"BLVD. ISIDRO LOPEZ","MABE/ CDR/ SALTILLO","SALTILLO",25.5021,-100.9677,37103,"Cuatro de Abril, Nuevo León","MABE/ KCS/ SALINAS VICTORIA","Salinas Victoria",25.9363,-100.2908,0,480,53221,"2:47:00 p.m.",20210212,53221,"2:47:00 p.m.",20210212,82021,"10:47:00 p.m.",20210212,27782,18,"Thorton"
211918,35907,"KOBLENZ","MABE/ KOBLENZ/ EDOMEX","CUAUTITLAN IZCALLI",19.6533,-99.1944,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,0,0,53221,"2:47:00 p.m.",20210226,-1,"",0,-1,"",0,20564,18,"Thorton"
211929,35907,"KOBLENZ","MABE/ KOBLENZ/ EDOMEX","CUAUTITLAN IZCALLI",19.6533,-99.1944,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,71,362,53221,"2:47:00 p.m.",20210226,57481,"3:58:00 p.m.",20210226,79201,"10:00:00 p.m.",20210226,20564,18,"Thorton"
211900,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,37747,"2","MABE/ COPPEL CEDIS/ VILLAHERMOSA","VILLAHERMOSA",17.9801,-92.991,12,1127,53221,"2:47:00 p.m.",20210226,53941,"2:59:00 p.m.",20210226,35161,"9:46:00 a.m.",20210227,20532,18,"Thorton"
